member_id,visit_date,age,gender,membership_type,workout_type,workout_duration_minutes,calories_burned,check_in_time,attendance_status
1911,18-12-2024,27,Male,Annual,HIIT,107,663,21:05,Absent
1912,12-09-2024,24,Male,Quarterly,Cardio,29,145,20:11,Present
1913,16-12-2024,47,Female,Quarterly,Yoga,98,813,07:19,Present
1914,23-08-2024,32,Female,Quarterly,Yoga,70,533,16:22,Absent
1915,24-07-2024,65,Male,Monthly,Cardio,111,621,13:19,Present
1916,29-11-2024,56,Other,Annual,Yoga,73,489,20:51,Absent
1917,01-02-2024,41,Other,Quarterly,Strength Training,57,450,07:45,Present
1918,13-03-2024,61,Male,Monthly,CrossFit,82,455,18:59,Absent
1919,18-10-2024,44,Male,Annual,HIIT,110,794,11:04,Present
1920,23-04-2024,32,Male,Annual,HIIT,109,674,09:15,Absent
1921,21-02-2024,27,Male,Monthly,Strength Training,65,450,14:39,Present
1922,22-01-2024,39,Male,Quarterly,Strength Training,119,906,05:26,Absent
1923,29-11-2024,42,Male,Monthly,CrossFit,101,660,19:15,Absent
1924,02-10-2024,63,Female,Annual,Yoga,54,337,05:56,Present
1925,09-09-2024,48,Male,Annual,Cardio,73,449,09:17,Present
1926,11-12-2024,46,Female,Annual,Strength Training,31,234,10:39,Absent
1927,30-07-2024,33,Male,Monthly,HIIT,111,834,09:55,Absent
1928,29-01-2024,60,Other,Monthly,Strength Training,120,772,20:48,Absent
1929,12-11-2024,43,Other,Quarterly,Cardio,112,745,15:38,Absent
1930,22-08-2024,54,Other,Quarterly,Yoga,22,196,09:26,Present
1931,16-04-2024,53,Male,Monthly,Strength Training,47,468,08:56,Present
1932,17-11-2024,44,Other,Annual,Yoga,27,243,21:02,Absent
1933,13-07-2024,60,Other,Monthly,Strength Training,118,1115,11:39,Absent
1934,25-09-2024,56,Other,Monthly,HIIT,75,453,17:21,Absent
1935,22-06-2024,49,Other,Quarterly,Yoga,104,803,15:53,Absent
1936,14-03-2024,23,Female,Annual,Yoga,24,157,18:31,Absent
1937,21-05-2024,26,Male,Quarterly,Cardio,24,220,20:31,Present
1938,12-06-2024,60,Male,Annual,HIIT,94,800,08:12,Present
1939,10-05-2024,32,Other,Annual,Cardio,111,1007,15:54,Present
1940,10-04-2024,18,Other,Monthly,Strength Training,68,637,20:25,Absent
1941,15-05-2024,57,Female,Quarterly,Cardio,92,506,15:20,Absent
1942,08-02-2024,39,Female,Monthly,HIIT,50,395,19:49,Absent
1943,15-01-2024,51,Male,Quarterly,CrossFit,36,340,11:37,Absent
1944,13-06-2024,48,Female,Quarterly,HIIT,71,633,14:17,Absent
1945,29-11-2024,31,Other,Quarterly,Cardio,100,570,14:44,Present
1946,09-06-2024,64,Male,Annual,Cardio,58,505,19:16,Present
1947,28-07-2024,30,Male,Quarterly,Cardio,67,606,16:00,Absent
1948,07-04-2024,36,Other,Monthly,Yoga,79,422,09:26,Present
1949,16-09-2024,39,Female,Quarterly,CrossFit,32,288,12:22,Absent
1950,05-03-2024,27,Female,Quarterly,HIIT,99,956,16:48,Absent
1951,30-10-2024,25,Other,Quarterly,Strength Training,106,925,05:25,Absent
1952,10-04-2024,57,Other,Annual,Strength Training,94,926,07:15,Present
1953,10-04-2024,32,Male,Quarterly,CrossFit,100,531,11:39,Present
1954,26-09-2024,63,Other,Monthly,Strength Training,92,766,21:28,Absent
1955,07-07-2024,38,Female,Quarterly,Strength Training,35,229,15:01,Absent
1956,03-03-2024,43,Female,Annual,CrossFit,54,296,08:25,Absent
1957,27-06-2024,55,Male,Monthly,Strength Training,97,864,19:32,Absent
1958,21-12-2024,56,Other,Quarterly,Yoga,92,572,16:22,Absent
1959,28-12-2024,19,Other,Annual,Yoga,97,604,06:14,Present
1960,25-05-2024,25,Male,Monthly,Cardio,41,343,16:02,Absent
1961,02-10-2024,57,Female,Monthly,Cardio,63,522,11:07,Present
1962,03-03-2024,53,Female,Annual,Strength Training,107,1005,06:16,Absent
1963,13-07-2024,38,Male,Annual,Cardio,99,818,13:06,Present
1964,28-03-2024,54,Other,Annual,Strength Training,109,858,20:34,Absent
1965,03-02-2024,63,Female,Annual,Yoga,94,802,10:39,Present
1966,16-09-2024,42,Male,Quarterly,Strength Training,90,893,19:58,Absent
1967,11-01-2024,47,Female,Quarterly,HIIT,88,855,10:47,Present
1968,13-07-2024,30,Other,Annual,Yoga,68,663,16:32,Present
1969,12-02-2024,24,Male,Annual,Strength Training,75,732,12:50,Absent
1970,17-03-2024,33,Male,Monthly,Yoga,107,1033,15:34,Present
1971,11-10-2024,27,Female,Annual,Strength Training,36,354,10:03,Absent
1972,22-06-2024,39,Other,Annual,Yoga,68,623,14:01,Absent
1973,17-08-2024,45,Other,Quarterly,Cardio,35,186,13:33,Absent
1974,19-08-2024,61,Male,Annual,Yoga,69,508,19:30,Absent
1975,18-04-2024,60,Female,Monthly,CrossFit,85,829,07:35,Present
1976,10-12-2024,24,Other,Quarterly,HIIT,119,912,22:06,Absent
1977,22-08-2024,60,Male,Annual,Cardio,57,310,18:36,Absent
1978,06-10-2024,39,Other,Annual,Yoga,107,1038,11:24,Present
1979,27-04-2024,43,Male,Annual,Yoga,120,766,19:43,Present
1980,11-10-2024,27,Other,Quarterly,CrossFit,104,683,06:48,Present
1981,29-09-2024,62,Other,Quarterly,Strength Training,31,202,11:11,Absent
1982,16-04-2024,22,Male,Annual,Yoga,60,525,11:43,Present
1983,10-07-2024,62,Other,Quarterly,HIIT,100,581,17:47,Absent
1984,30-08-2024,33,Female,Annual,Strength Training,45,233,17:51,Absent
1985,15-01-2024,36,Female,Quarterly,HIIT,78,446,06:52,Present
1986,02-02-2024,56,Other,Annual,Strength Training,92,592,11:02,Present
1987,12-03-2024,56,Male,Quarterly,Strength Training,62,530,13:45,Absent
1988,14-09-2024,18,Other,Monthly,Yoga,65,495,20:55,Present
1989,14-08-2024,53,Male,Quarterly,Yoga,84,445,08:06,Present
1990,09-06-2024,52,Other,Monthly,Strength Training,79,456,13:22,Present
1991,03-08-2024,29,Male,Monthly,CrossFit,48,301,12:52,Present
1992,02-11-2024,59,Female,Quarterly,HIIT,106,909,21:19,Present
1993,24-10-2024,44,Female,Quarterly,Cardio,109,850,07:09,Present
1994,07-06-2024,18,Male,Annual,Cardio,22,209,10:48,Present
1995,02-03-2024,40,Female,Quarterly,HIIT,89,740,14:40,Absent
1996,21-06-2024,24,Female,Annual,Yoga,94,791,10:11,Absent
1997,14-10-2024,45,Female,Monthly,Cardio,36,215,18:48,Absent
1998,31-10-2024,42,Female,Annual,CrossFit,83,765,06:40,Absent
1999,21-01-2024,31,Male,Monthly,Yoga,86,571,09:32,Absent
2000,24-07-2024,47,Other,Monthly,Cardio,104,718,06:44,Absent
2001,09-04-2024,28,Other,Monthly,Cardio,34,249,08:49,Absent
2002,11-06-2024,28,Female,Annual,CrossFit,115,1060,12:51,Present
2003,21-02-2024,58,Female,Quarterly,CrossFit,120,1153,14:25,Present
2004,01-06-2024,50,Male,Quarterly,CrossFit,50,411,16:21,Absent
2005,11-03-2024,48,Female,Annual,CrossFit,69,400,07:01,Absent
2006,03-09-2024,28,Other,Quarterly,CrossFit,90,853,11:14,Present
2007,09-05-2024,28,Male,Quarterly,HIIT,40,316,09:29,Absent
2008,28-04-2024,43,Male,Annual,Yoga,37,233,13:53,Absent
2009,14-02-2024,41,Female,Annual,Strength Training,97,525,05:08,Absent
2010,23-12-2024,37,Female,Annual,Yoga,33,243,05:16,Present
2011,21-05-2024,56,Male,Quarterly,Cardio,64,362,05:39,Present
2012,19-06-2024,44,Male,Annual,Yoga,69,394,22:31,Present
2013,15-07-2024,39,Male,Monthly,Cardio,39,210,13:56,Absent
2014,25-11-2024,56,Female,Quarterly,CrossFit,33,240,18:07,Absent
2015,11-12-2024,43,Male,Quarterly,HIIT,73,392,07:06,Present
2016,25-10-2024,34,Male,Annual,CrossFit,42,384,19:02,Present
2017,17-02-2024,64,Male,Quarterly,HIIT,50,334,06:58,Absent
2018,27-08-2024,24,Other,Monthly,Yoga,40,212,13:08,Absent
2019,27-10-2024,21,Male,Annual,Yoga,116,937,10:14,Absent
2020,21-05-2024,60,Male,Monthly,CrossFit,105,569,18:32,Absent
2021,11-11-2024,64,Female,Annual,HIIT,119,815,14:24,Absent
2022,08-05-2024,20,Male,Monthly,Cardio,91,889,05:36,Absent
2023,28-03-2024,38,Other,Monthly,CrossFit,33,322,10:52,Absent
2024,13-12-2024,44,Male,Annual,Strength Training,93,691,08:21,Absent
2025,03-12-2024,27,Other,Quarterly,Yoga,64,351,18:51,Present
2026,08-10-2024,32,Other,Quarterly,Cardio,66,546,15:59,Absent
2027,19-07-2024,42,Female,Monthly,CrossFit,66,640,06:01,Present
2028,28-05-2024,29,Other,Annual,Cardio,117,861,21:35,Absent
2029,12-11-2024,48,Other,Monthly,Yoga,87,552,11:35,Present
2030,15-02-2024,54,Female,Quarterly,Cardio,39,207,07:32,Absent
2031,03-12-2024,44,Male,Quarterly,CrossFit,40,380,16:25,Present
2032,08-11-2024,40,Female,Monthly,CrossFit,69,454,22:03,Present
2033,16-09-2024,44,Male,Monthly,Strength Training,79,772,05:52,Present
2034,15-11-2024,29,Other,Monthly,HIIT,37,190,12:07,Absent
2035,04-10-2024,57,Other,Quarterly,Yoga,56,315,16:47,Present
2036,28-02-2024,43,Other,Monthly,Strength Training,64,571,11:03,Absent
2037,12-07-2024,30,Other,Monthly,HIIT,51,450,07:39,Present
2038,11-12-2024,27,Male,Annual,HIIT,86,440,17:01,Absent
2039,27-04-2024,34,Male,Annual,CrossFit,52,510,05:42,Present
2040,07-07-2024,46,Other,Annual,Cardio,98,929,20:32,Absent
2041,17-04-2024,59,Other,Monthly,CrossFit,51,288,20:15,Absent
2042,30-10-2024,20,Male,Monthly,Cardio,37,263,07:34,Absent
2043,10-07-2024,35,Female,Monthly,HIIT,74,676,10:11,Present
2044,23-03-2024,24,Male,Quarterly,HIIT,57,365,22:46,Absent
2045,30-04-2024,32,Female,Annual,Yoga,57,518,08:02,Present
2046,10-12-2024,31,Male,Monthly,Strength Training,85,800,09:39,Absent
2047,28-03-2024,25,Female,Annual,Yoga,54,531,06:48,Absent
2048,18-12-2024,22,Male,Annual,HIIT,65,571,17:03,Present
2049,09-01-2024,24,Female,Monthly,Cardio,107,544,20:39,Present
2050,01-12-2024,39,Other,Annual,Cardio,51,379,06:23,Present
2051,07-10-2024,59,Female,Quarterly,Strength Training,36,239,21:34,Present
2052,11-04-2024,24,Other,Monthly,Cardio,22,120,12:25,Absent
2053,23-11-2024,50,Female,Monthly,Cardio,51,322,07:46,Present
2054,29-07-2024,63,Female,Annual,CrossFit,91,681,06:21,Absent
2055,11-10-2024,31,Male,Monthly,HIIT,104,573,19:42,Absent
2056,26-08-2024,25,Other,Monthly,Yoga,76,759,05:17,Absent
2057,12-02-2024,61,Other,Annual,Strength Training,69,450,08:52,Absent
2058,09-11-2024,41,Female,Monthly,Strength Training,25,172,10:23,Present
2059,07-07-2024,27,Female,Monthly,Yoga,118,622,22:18,Absent
2060,09-02-2024,19,Other,Monthly,Strength Training,52,392,12:14,Absent
2061,19-07-2024,44,Male,Monthly,Yoga,43,389,09:20,Present
2062,19-06-2024,21,Other,Quarterly,CrossFit,87,761,07:44,Absent
2063,19-12-2024,65,Male,Monthly,Cardio,101,733,08:13,Present
2064,14-01-2024,59,Other,Annual,Yoga,49,296,16:10,Absent
2065,01-09-2024,55,Other,Quarterly,Cardio,91,852,11:26,Present
2066,27-09-2024,63,Female,Monthly,Cardio,70,476,12:59,Present
2067,02-06-2024,64,Female,Monthly,Yoga,35,177,22:29,Absent
2068,10-02-2024,38,Other,Quarterly,CrossFit,117,1140,07:52,Absent
2069,12-06-2024,35,Female,Annual,Yoga,21,207,05:41,Absent
2070,26-06-2024,31,Female,Annual,Cardio,43,409,19:06,Absent
2071,22-08-2024,19,Female,Quarterly,HIIT,61,599,13:43,Present
2072,10-12-2024,49,Female,Annual,HIIT,106,940,17:18,Absent
2073,17-10-2024,42,Other,Quarterly,HIIT,97,612,22:28,Absent
2074,15-04-2024,33,Male,Monthly,Yoga,58,415,10:26,Present
2075,27-10-2024,57,Other,Monthly,CrossFit,49,467,11:24,Absent
2076,10-10-2024,40,Male,Quarterly,Cardio,100,918,05:22,Present
2077,03-04-2024,27,Female,Quarterly,CrossFit,25,191,13:32,Present
2078,23-06-2024,60,Other,Annual,Yoga,69,345,16:20,Absent
2079,24-03-2024,64,Male,Monthly,Cardio,21,157,16:22,Present
2080,26-11-2024,52,Female,Monthly,Yoga,59,324,21:17,Absent
2081,24-09-2024,57,Female,Annual,HIIT,34,333,14:23,Present
2082,02-02-2024,65,Male,Annual,Strength Training,116,951,06:18,Present
2083,10-04-2024,23,Female,Annual,Yoga,106,1007,17:23,Present
2084,09-11-2024,47,Female,Quarterly,CrossFit,78,615,07:50,Present
2085,04-01-2024,52,Male,Quarterly,Strength Training,90,866,14:33,Absent
2086,22-11-2024,40,Female,Monthly,Cardio,65,644,09:04,Absent
2087,13-04-2024,26,Female,Monthly,HIIT,27,193,06:16,Present
2088,13-09-2024,34,Other,Monthly,HIIT,34,281,16:10,Absent
2089,17-11-2024,59,Other,Monthly,HIIT,98,539,20:38,Present
2090,09-05-2024,61,Male,Monthly,Yoga,100,796,05:45,Absent
2091,03-08-2024,48,Female,Monthly,Yoga,90,694,06:17,Absent
2092,07-02-2024,46,Female,Quarterly,CrossFit,34,264,11:09,Present
2093,14-09-2024,42,Female,Monthly,CrossFit,66,448,15:57,Absent
2094,30-06-2024,39,Other,Annual,HIIT,33,311,05:45,Present
2095,19-04-2024,46,Other,Quarterly,Cardio,96,753,16:05,Absent
2096,24-10-2024,55,Other,Annual,Strength Training,116,825,15:31,Absent
2097,27-04-2024,27,Other,Monthly,Yoga,30,235,07:00,Absent
2098,14-06-2024,31,Female,Quarterly,Strength Training,56,280,17:58,Absent
2099,14-10-2024,43,Female,Annual,Cardio,34,253,14:43,Absent
2100,07-10-2024,18,Other,Annual,Yoga,96,771,05:26,Absent
2101,01-09-2024,58,Female,Annual,HIIT,47,243,08:52,Absent
2102,15-01-2024,65,Female,Quarterly,Cardio,94,572,06:42,Absent
2103,26-08-2024,37,Other,Annual,HIIT,120,685,13:23,Absent
2104,10-02-2024,19,Male,Quarterly,Strength Training,59,562,18:11,Present
2105,02-05-2024,38,Other,Annual,CrossFit,66,508,14:50,Absent
2106,01-08-2024,35,Other,Monthly,HIIT,45,347,13:07,Present
2107,29-05-2024,41,Female,Annual,HIIT,104,616,06:13,Absent
2108,16-06-2024,56,Male,Annual,Strength Training,100,795,22:56,Present
2109,10-10-2024,46,Male,Quarterly,Yoga,82,527,13:10,Absent
2110,01-07-2024,29,Other,Monthly,Cardio,82,642,08:37,Absent
2111,25-10-2024,57,Male,Quarterly,Yoga,91,754,16:48,Present
2112,03-09-2024,54,Other,Annual,Strength Training,54,300,17:33,Present
2113,14-05-2024,41,Other,Monthly,Strength Training,115,1001,09:52,Absent
2114,04-03-2024,30,Other,Annual,Strength Training,95,585,11:20,Absent
2115,21-12-2024,24,Other,Quarterly,Cardio,92,768,09:07,Present
2116,26-09-2024,38,Female,Quarterly,Yoga,48,285,13:02,Present
2117,20-10-2024,62,Female,Quarterly,Strength Training,89,676,20:19,Absent
2118,29-01-2024,47,Other,Quarterly,Strength Training,107,698,19:46,Present
2119,18-07-2024,32,Other,Monthly,Strength Training,41,249,17:34,Present
2120,04-09-2024,60,Female,Annual,Strength Training,40,291,08:57,Absent
2121,04-08-2024,54,Other,Monthly,Yoga,74,586,15:46,Absent
2122,13-06-2024,30,Male,Monthly,Cardio,87,572,05:09,Present
2123,10-10-2024,19,Other,Quarterly,Strength Training,69,444,09:40,Present
2124,27-09-2024,34,Male,Quarterly,Cardio,28,142,22:48,Absent
2125,28-07-2024,49,Other,Quarterly,CrossFit,52,410,12:25,Absent
2126,06-04-2024,41,Male,Annual,HIIT,51,419,06:44,Absent
2127,20-01-2024,56,Male,Monthly,HIIT,70,424,17:13,Present
2128,10-10-2024,61,Male,Annual,HIIT,116,1025,13:13,Absent
2129,01-06-2024,50,Female,Monthly,Strength Training,39,339,18:34,Absent
2130,01-02-2024,20,Male,Quarterly,Strength Training,44,362,06:24,Absent
2131,22-05-2024,47,Male,Annual,Cardio,97,738,12:40,Absent
2132,10-08-2024,58,Other,Annual,HIIT,20,199,13:32,Absent
2133,22-05-2024,62,Other,Annual,Yoga,94,531,18:24,Present
2134,18-04-2024,34,Male,Annual,Strength Training,72,624,12:48,Present
2135,11-11-2024,33,Female,Monthly,Strength Training,53,301,14:46,Present
2136,16-09-2024,61,Female,Quarterly,HIIT,62,391,16:18,Absent
2137,24-08-2024,46,Female,Annual,HIIT,34,237,19:24,Present
2138,29-08-2024,51,Male,Monthly,Strength Training,68,645,16:29,Absent
2139,05-05-2024,54,Female,Monthly,HIIT,115,710,08:20,Present
2140,16-02-2024,63,Other,Annual,HIIT,32,303,15:21,Present
2141,24-11-2024,22,Male,Quarterly,HIIT,23,194,05:54,Present
2142,22-07-2024,62,Female,Monthly,Strength Training,117,1066,18:48,Present
2143,09-03-2024,53,Male,Quarterly,Cardio,80,610,15:30,Present
2144,11-11-2024,29,Female,Quarterly,CrossFit,111,1073,22:12,Present
2145,08-09-2024,27,Male,Annual,Cardio,75,590,13:10,Absent
2146,19-10-2024,29,Other,Annual,HIIT,108,611,08:48,Present
2147,11-07-2024,33,Other,Annual,Cardio,61,586,18:12,Absent
2148,13-05-2024,30,Other,Quarterly,Cardio,100,798,16:54,Present
2149,12-06-2024,23,Male,Annual,Strength Training,28,169,11:19,Absent
2150,19-11-2024,54,Female,Annual,Strength Training,90,603,05:06,Present
2151,06-11-2024,48,Male,Annual,Cardio,39,374,07:18,Absent
2152,13-12-2024,56,Other,Annual,CrossFit,21,124,21:17,Absent
2153,20-10-2024,39,Male,Quarterly,CrossFit,40,351,13:46,Present
2154,09-12-2024,44,Male,Quarterly,Cardio,26,193,05:07,Present
2155,22-04-2024,54,Female,Quarterly,CrossFit,81,543,09:31,Present
2156,16-10-2024,64,Female,Annual,Cardio,34,179,21:45,Absent
2157,09-01-2024,53,Female,Monthly,Cardio,108,1017,22:47,Present
2158,21-06-2024,48,Other,Annual,Yoga,76,433,11:09,Present
2159,30-03-2024,23,Female,Monthly,Yoga,21,122,13:10,Absent
2160,18-12-2024,65,Other,Quarterly,HIIT,57,310,13:51,Present
2161,02-04-2024,21,Other,Annual,CrossFit,26,142,05:00,Absent
2162,22-11-2024,33,Other,Annual,Yoga,67,582,06:10,Absent
2163,12-01-2024,63,Other,Monthly,Cardio,21,163,08:22,Absent
2164,09-06-2024,41,Other,Quarterly,CrossFit,49,376,05:10,Present
2165,27-02-2024,23,Male,Quarterly,Cardio,97,805,22:42,Absent
2166,06-12-2024,36,Female,Monthly,Yoga,50,258,15:27,Present
2167,17-06-2024,29,Male,Quarterly,Cardio,71,495,14:23,Absent
2168,17-01-2024,40,Male,Monthly,HIIT,20,109,05:06,Absent
2169,01-12-2024,34,Female,Annual,CrossFit,112,895,14:50,Absent
2170,19-08-2024,50,Female,Annual,Cardio,112,565,19:07,Present
2171,26-06-2024,33,Other,Quarterly,Yoga,73,502,19:31,Absent
2172,17-09-2024,55,Other,Quarterly,CrossFit,53,454,18:07,Present
2173,08-08-2024,40,Female,Monthly,Cardio,116,996,21:06,Present
2174,26-01-2024,19,Male,Annual,Yoga,55,490,20:51,Absent
2175,29-07-2024,19,Male,Monthly,Strength Training,77,512,10:42,Absent
2176,16-12-2024,25,Female,Quarterly,Cardio,33,171,08:15,Present
2177,24-11-2024,34,Female,Monthly,CrossFit,97,762,21:14,Present
2178,25-10-2024,59,Female,Monthly,Strength Training,51,299,16:29,Present
2179,11-08-2024,48,Female,Annual,Yoga,48,261,11:12,Present
2180,31-08-2024,48,Female,Annual,Cardio,39,317,13:18,Present
2181,13-10-2024,33,Male,Annual,Strength Training,45,416,09:46,Present
2182,02-01-2024,45,Other,Quarterly,Strength Training,108,726,10:07,Present
2183,23-04-2024,27,Other,Monthly,Strength Training,96,542,17:19,Present
2184,24-06-2024,23,Male,Monthly,Strength Training,48,428,07:54,Present
2185,03-12-2024,63,Other,Monthly,Yoga,40,236,17:20,Absent
2186,12-10-2024,22,Other,Monthly,HIIT,108,1055,11:44,Absent
2187,07-07-2024,32,Female,Annual,Strength Training,89,535,11:27,Present
2188,17-01-2024,56,Female,Quarterly,Cardio,84,424,05:07,Absent
2189,13-08-2024,49,Female,Quarterly,HIIT,53,490,15:36,Present
2190,27-02-2024,24,Female,Monthly,Yoga,63,353,08:59,Absent
2191,24-06-2024,59,Other,Quarterly,CrossFit,24,152,09:42,Absent
2192,24-11-2024,52,Female,Annual,CrossFit,96,587,10:26,Present
2193,05-12-2024,55,Female,Annual,CrossFit,116,747,10:37,Absent
2194,02-02-2024,28,Other,Monthly,CrossFit,21,122,08:25,Absent
2195,06-05-2024,46,Male,Monthly,Yoga,44,313,13:06,Present
2196,26-09-2024,62,Other,Quarterly,Strength Training,49,326,18:01,Present
2197,11-12-2024,52,Other,Annual,Yoga,52,421,17:52,Absent
2198,11-04-2024,29,Other,Quarterly,Strength Training,81,667,21:25,Absent
2199,15-02-2024,32,Other,Annual,Cardio,25,178,12:28,Absent
2200,01-12-2024,40,Male,Quarterly,Strength Training,59,539,10:34,Absent
2201,11-10-2024,44,Male,Monthly,Cardio,99,839,06:30,Absent
2202,08-04-2024,52,Male,Monthly,Cardio,32,207,19:03,Present
2203,24-05-2024,42,Other,Quarterly,Yoga,98,936,21:21,Absent
2204,12-10-2024,47,Female,Monthly,Cardio,90,517,14:48,Absent
2205,28-04-2024,27,Female,Annual,Strength Training,41,398,12:30,Absent
2206,05-02-2024,41,Other,Monthly,HIIT,63,578,08:54,Absent
2207,05-08-2024,51,Male,Monthly,Strength Training,25,142,22:52,Present
2208,28-08-2024,18,Female,Quarterly,HIIT,102,909,13:27,Present
2209,01-07-2024,59,Female,Annual,CrossFit,31,194,21:26,Present
2210,10-07-2024,47,Male,Annual,HIIT,70,354,15:15,Present
2211,16-01-2024,52,Male,Annual,Yoga,114,813,11:25,Absent
2212,10-01-2024,62,Female,Quarterly,Yoga,93,713,17:51,Absent
2213,05-02-2024,61,Other,Annual,Strength Training,45,372,17:31,Absent
2214,20-05-2024,61,Female,Quarterly,Yoga,74,461,14:45,Present
2215,03-01-2024,64,Other,Quarterly,Cardio,39,387,20:04,Present
2216,13-11-2024,58,Female,Quarterly,Yoga,80,556,12:09,Present
2217,31-07-2024,42,Male,Monthly,Yoga,94,933,08:35,Present
2218,19-07-2024,20,Male,Monthly,Yoga,32,285,19:05,Absent
2219,22-02-2024,41,Other,Annual,Yoga,91,456,13:33,Absent
2220,06-07-2024,39,Male,Monthly,CrossFit,112,800,09:34,Present
2221,12-08-2024,37,Other,Quarterly,CrossFit,105,929,20:09,Present
2222,24-10-2024,61,Female,Quarterly,Strength Training,83,579,13:09,Absent
2223,10-05-2024,65,Female,Annual,Cardio,69,623,20:43,Present
2224,08-11-2024,43,Other,Annual,Cardio,60,497,19:15,Present
2225,27-12-2024,21,Other,Quarterly,Strength Training,74,408,05:20,Absent
2226,11-02-2024,49,Female,Monthly,Strength Training,33,238,08:14,Present
2227,14-03-2024,51,Male,Quarterly,HIIT,24,164,09:50,Absent
2228,20-05-2024,52,Female,Monthly,Yoga,53,489,06:27,Present
2229,21-06-2024,61,Female,Quarterly,Strength Training,25,249,08:28,Absent
2230,16-08-2024,37,Other,Annual,Strength Training,38,301,21:25,Present
2231,15-06-2024,34,Other,Quarterly,CrossFit,104,771,14:44,Absent
2232,26-01-2024,43,Female,Monthly,Strength Training,52,463,15:21,Absent
2233,07-01-2024,60,Male,Quarterly,Yoga,119,733,05:53,Absent
2234,14-04-2024,22,Other,Annual,Strength Training,116,611,10:48,Present
2235,07-11-2024,20,Female,Monthly,Yoga,54,470,20:25,Absent
2236,25-02-2024,46,Other,Monthly,Yoga,76,661,15:13,Absent
2237,01-05-2024,53,Female,Annual,CrossFit,87,656,11:36,Present
2238,19-12-2024,44,Female,Quarterly,Cardio,92,806,20:55,Absent
2239,29-01-2024,37,Female,Annual,Yoga,115,649,12:19,Present
2240,01-03-2024,42,Female,Monthly,CrossFit,28,247,18:37,Present
2241,11-01-2024,25,Male,Annual,HIIT,80,681,14:51,Absent
2242,07-02-2024,58,Male,Monthly,HIIT,69,482,13:58,Absent
2243,29-05-2024,43,Other,Monthly,Cardio,88,776,07:10,Present
2244,03-08-2024,56,Male,Monthly,Strength Training,84,423,08:41,Absent
2245,23-08-2024,31,Male,Annual,Strength Training,23,213,06:54,Present
2246,13-12-2024,27,Other,Monthly,HIIT,41,382,12:33,Present
2247,06-03-2024,45,Male,Annual,HIIT,88,550,17:29,Present
2248,07-12-2024,36,Other,Quarterly,Cardio,99,698,13:48,Present
2249,09-11-2024,63,Other,Annual,Strength Training,96,658,20:23,Absent
2250,23-03-2024,49,Other,Monthly,HIIT,97,964,11:48,Absent
2251,24-01-2024,44,Male,Annual,Cardio,53,354,09:47,Present
2252,06-08-2024,55,Female,Annual,CrossFit,107,825,05:01,Absent
2253,23-01-2024,56,Female,Monthly,Cardio,23,219,06:57,Present
2254,21-04-2024,50,Other,Quarterly,Strength Training,98,836,15:26,Present
2255,27-05-2024,36,Female,Monthly,CrossFit,114,676,20:09,Present
2256,11-09-2024,49,Other,Quarterly,Strength Training,25,203,14:26,Present
2257,28-06-2024,47,Female,Quarterly,Cardio,97,906,16:17,Absent
2258,12-11-2024,55,Female,Monthly,CrossFit,27,198,05:59,Present
2259,08-04-2024,39,Other,Monthly,Yoga,91,578,21:51,Present
2260,16-06-2024,37,Other,Quarterly,CrossFit,60,534,11:49,Absent
2261,10-11-2024,49,Male,Annual,Cardio,99,756,17:47,Present
2262,12-02-2024,37,Other,Monthly,Strength Training,76,458,13:14,Absent
2263,21-11-2024,29,Male,Quarterly,Strength Training,69,683,06:43,Present
2264,21-11-2024,18,Female,Annual,Yoga,103,597,11:00,Absent
2265,29-06-2024,39,Male,Quarterly,Strength Training,79,424,10:04,Absent
2266,24-04-2024,28,Other,Annual,HIIT,40,233,17:34,Absent
2267,23-08-2024,20,Male,Monthly,Yoga,100,641,16:14,Present
2268,07-11-2024,23,Male,Monthly,Cardio,55,354,12:15,Present
2269,30-10-2024,58,Other,Quarterly,Strength Training,72,678,18:20,Absent
2270,20-09-2024,20,Male,Monthly,Strength Training,80,668,09:00,Absent
2271,01-10-2024,41,Other,Quarterly,CrossFit,68,451,12:02,Present
2272,30-12-2024,58,Female,Monthly,Cardio,77,422,18:36,Absent
2273,21-08-2024,49,Other,Monthly,Strength Training,82,612,10:38,Absent
2274,07-07-2024,26,Other,Annual,HIIT,58,519,10:45,Absent
2275,12-06-2024,51,Female,Annual,CrossFit,102,1013,19:40,Absent
2276,15-11-2024,49,Female,Quarterly,CrossFit,88,876,18:26,Absent
2277,04-09-2024,43,Female,Annual,HIIT,42,240,16:59,Present
2278,12-08-2024,43,Other,Quarterly,Strength Training,108,751,14:09,Present
2279,22-09-2024,46,Other,Annual,Strength Training,89,519,06:27,Present
2280,17-02-2024,24,Female,Monthly,Yoga,64,631,22:38,Present
2281,29-03-2024,39,Male,Quarterly,Cardio,108,710,10:55,Present
2282,11-12-2024,21,Other,Annual,HIIT,23,197,07:05,Present
2283,25-08-2024,62,Female,Annual,Strength Training,29,228,22:15,Absent
2284,02-07-2024,46,Male,Quarterly,Cardio,61,433,21:09,Absent
2285,29-10-2024,52,Female,Monthly,HIIT,61,386,10:01,Present
2286,15-11-2024,25,Female,Monthly,Strength Training,74,377,14:46,Absent
2287,08-05-2024,63,Female,Annual,Cardio,108,913,18:45,Absent
